,smiles,cluster_id
512,COc1ccnc(N2CCN(C(=O)C3CC(=O)N(C4CC4)C3)CC2)n1,113
513,CCCCCCCCNC(=O)CN1CCN(c2ccccc2OC)CC1,113
514,CCCn1ccc(C(=O)N2CCN(C3CCN(C)CC3)CC2)n1,113
515,CC1(C)COc2c1cccc2C1(C(=O)N2CCN(C(=O)C3CC3)CC2)CC1,113
516,COc1cc(CNCCNC(C)=O)ccc1OCc1cccc(F)c1,175
517,COc1ccc(CC(=O)Nc2cccc(N3CCCC3=O)c2)cc1OC,175
518,COc1ccc(CCNC(=O)c2cc(=O)c3cc(C)cc(N)c3o2)cc1OC,175
519,COc1cccc(OCC(=O)Nc2ccccc2C(=O)NC2CC2)c1,175
520,O=S(O)c1ccc(Oc2ccc(Cl)cc2)cc1,248
521,COc1cccc2c(O)cc(-c3ccncc3)nc12,248
522,Oc1nc(-c2cccnc2)nc2ccccc12,248
523,Oc1cc(SCc2cccnc2)nc2ccccc12,248
524,CN1CCN(c2cccc3cc4ccccc4nc23)CC1,165
525,CC(C)N1CCN(c2nc3ccccc3c3occc23)CC1,165
526,CCn1c2ccccc2c2cc(N3CCN(C)CC3)ccc21,165
527,c1ccc(CN2CCN(c3ncccn3)CC2Cn2cccn2)cc1,165
528,COc1ccc(/C=C/C(=O)Nc2cc[n+](Cc3cccc(Cl)c3)cc2)cc1.[Cl-],160
529,CCOc1ccc(-c2cc(C(=O)Nc3ccc(Cl)cc3)c3ccccc3n2)cc1,160
530,COc1cccc(-n2c(=O)n(CCCO)c(=O)n(Cc3ccccc3Cl)c2=O)c1,160
531,O=C(Nc1cccc(Cl)c1)Nc1nnc(Sc2nnc(-c3ccccc3)o2)s1,160
532,Cc1cccc(-c2nc(Nc3ccncc3F)c3cc4c(n3n2)CCN(C(=O)CC(C)(C)O)C4)n1,156
533,COc1ccncc1NC(=O)c1ccc2c(c1)N(c1ncc(-c3ccccc3F)cn1)CC21CC1,156
534,Cc1nnn(C)c1-c1cnc2c3cc(N[C@@H](C)C(=O)N(C)C)ncc3n([C@H](c3ccc(Cl)cc3)C3CCOCC3)c2c1,156
535,CC(C)c1nc(-c2cc(COc3ccccc3-c3ccnc(N4CCC(O)CC4)n3)on2)no1,156
536,Cc1noc(COc2ccc(Br)cc2)n1,57
537,c1ccc2c(c1)[nH]c1cccnc12,57
538,Brc1ccc(-c2nnco2)cc1,57
539,Cc1cnn(C)c1-c1ccc(Br)cc1,57
540,CCN(CC)C(=O)c1ccc2c(c1)N(CCN1CCCC1)C(=O)CO2,234
541,CCOP(=O)(OCC)c1ccc2c(c1)O[C@H](C(=O)N1CCCCC1)CN2,234
542,CC1Oc2ccc(CN3CCC4(CC3)CN(C)C(=O)O4)cc2NC1=O,234
543,COC1CCN(C(=O)CC2Oc3ccc(F)cc3NC2=O)CC1,234
544,Cn1c(N2CCN(C(=O)Nc3cccc(F)c3)CC2)cc(=O)n(C)c1=O,162
545,CC(C)(C)NC(=O)N1CC(=O)N2CCc3ccccc3C2C1,162
546,COCCCNC(=O)N1CCN(c2ccccc2)CC1,162
547,CN(C)C(=O)N1CCN(C(=O)c2cccn2-c2ccccc2)CC1,162
548,COc1ccc(-c2noc(C(=O)Nc3ccc4c(c3)OCO4)n2)cc1,30
549,O=C(Cn1cnc(-c2ccccc2F)cc1=O)Nc1ccc2c(c1)OCCO2,30
550,COc1cc2c(cc1OC)-c1ncc3cc4n(c3c1CN2)CCCNC4=O,30
551,CC(=O)N1CCc2c(c(Oc3ccc(F)cc3F)nn2-c2ccccc2)C1,30
552,CCc1c2ccccc2nc2c1[nH]c1ccc(Cl)cc12,69
553,COc1ccccc1-c1c[nH]c(-c2ccc(Oc3ccccc3)cc2)n1,69
554,CSc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,69
555,Cc1ccc(-c2sc(Nc3ccccc3)n[n+]2-c2ccccc2)cc1,69
556,O=P(O)(O)COc1ccccc1F,177
557,CCCCN(CCc1ccccc1)C(=O)CN,177
558,Cc1ccc(O)c(NCCCN)n1,177
559,C=C(C)C(O)C(O)CC=C(C)CCC=C(C)C,177
560,CN1CCC(CNC(=O)c2ccc3c(c2)nc(Cc2ccc(C(F)(F)F)cc2)n3C2CC2)CC1,159
561,Cc1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)no1,159
562,O=C(Cc1cc(Cl)cc(C(F)(F)F)c1)N1CCCCC1CN1CCCC1,159
563,CC(C)[C@@H]1NC(=O)[C@H](Cc2ccc(OC(F)(F)F)cc2)NCCCCCCNC1=O,159
564,O=C(NCCc1nc[nH]n1)c1cc2ccccc2[nH]1,167
565,Cc1n[nH]cc1NC(=O)c1n[nH]c(C)c1N,167
566,COc1c(C)n[nH]c1NC(=O)Nc1ccc(-c2nc[nH]n2)cc1,167
567,Cc1[nH]ncc1CNC(=O)Nc1cc(-c2ccncc2)n[nH]1,167
568,CN(C)C1CN(C(=O)C2CCc3c2c2cc(Br)ccc2n3CCCF)C1,155
569,CCN1CCN(C(=O)COCC2CC2)c2ccccc21,155
570,Cc1cc2c[n+]([O-])c3ccccc3c2n1C(=O)NCCN(C)C,155
571,COc1ccccc1CN(C)C(=O)C1(c2ccc(F)cc2F)CCOCC1,155
572,Cc1cc(C(=O)N2CCN(CCOc3ccc(F)cc3)CC2)no1,242
573,O=C(CN1CCN(C(=O)c2ccccc2F)CC1)NCc1ccco1,242
574,COc1cc(N2CCN(C(=O)Cn3ncc4c3c(=O)n(C)c(=O)n4C)CC2)ccc1C,242
575,CC[C@@H](NC(=O)c1cc(C(=O)N2CCNC[C@H]2C)n2c1COCC2)c1ccccc1,242
576,Cl.O=C(Nc1ccccc1C(=O)NC1Cc2ccccc2C1)OCCc1cccnc1,45
577,CN1C(=O)[C@H](CC(c2ccccc2)c2ccccc2)NC(=O)[C@@H]1Cc1c[nH]c2ccccc12,45
578,CC1(C)Oc2ccc(C#N)cc2C=C1NC(=O)C(c1ccccc1)c1ccccc1,45
579,CN(C)c1ccccc1C[S+]([O-])C(c1ccc(F)cc1)c1ccc(F)cc1,45
580,NC(CNCc1cccc(Cl)c1)Cc1c[nH]c2ccccc12,94
581,Cc1nc[nH]c1-c1nccn1Cc1ccc(C(C)(C)C)cc1,94
582,COCCCNc1cc(-c2n[nH]c(-c3cccc(Cl)c3)n2)ccn1,94
583,COc1cc(C)c(Cl)c(C)c1-c1ncnc2[nH]ccc12,94
584,C=Cc1cc(N2C[C@@H]3CN[C@@H]3C2)cc(C)n1,92
585,CCC1=CC2CNc3cccc1c32,92
586,C=CCN1CCN(CC2CC2)Cc2ccccc21,92
587,c1cnc2c(NCCC3CCCCO3)cccc2c1,92
588,Cc1nc2c(s1)CCC1=C2c2cnccc2C(=O)n2cnc3cccc1c32,172
589,O=C(NC[C@H]1COc2ccccc2C1)c1ccc2nc(N3C[C@@H]4C[C@H]3C[C@H]4O)sc2c1,172
590,Cc1nc2ncnn2c(C)c1CCC(=O)Nc1nc2c(s1)CN(Cc1ccccc1)C2C(C)C,172
591,O=C(Nc1ccc2nc(SCC(=O)N3CCCCC3)sc2c1)c1ccco1,172
592,CC(=O)Nc1nc2cc(C3(O)c4cccc(Cl)c4C(=O)N3CC3CC3)ccc2[nH]1,182
593,O=C(NCc1ccc(F)c(Cl)c1)c1cccc2[nH]ccc12,182
594,CC(CO)N=c1[nH][nH]c2cn(Cc3ccc(F)c(Cl)c3)c(=O)cc12,182
595,O=C(Nc1ccc(-c2nc3ncc[nH]c-3n2)cc1)c1ccc(Cl)cc1,182
596,CC(=O)NCC(=O)NCC(=O)Nc1ccc(Br)c(C)c1,55
597,CC(C)CC(NC(=O)C(N)Cc1ccccc1)B(O)O,55
598,CCCn1c(C)cc(=O)c(O)c1CNC(=O)CC,55
599,Cc1ccc(NC(=O)C2CC2)cc1NC(=O)C(C)(C)C,55
600,Cn1c(CN2CCC(CCc3ccccc3)CC2)nc2ccccc21,52
601,CCCCCCCOc1ccc(-[n+]2c(C)c3ccccn3c2C)cc1.[Br-],52
602,CCN(C/C=C/C#CC(C)(C)C)Cc1cccc(OC[Si](C)(C)c2ccc(N(C)C)cc2)c1,52
603,CN(CCc1ccccn1)C[C@@H](c1ccccc1)N1CCCC1,52
604,CC(C)CC(CNC(C)C)NC(=O)Nc1nc2ccc(Cl)cc2s1,58
605,Cc1ncc(CNC(=O)NCCc2c(F)cccc2F)s1,58
606,CC(CO)NC(=O)NCCc1sc(-c2ccccc2)nc1C(C)C,58
607,CCNC(=O)Nc1nc2ccc(-c3cc(OC)ccc3N(C)C)nc2s1,58
608,N#C/C(=C\c1ccc(-c2cccc(C(N)=O)c2)o1)C(=O)NCc1ccccc1,129
609,COCCN(C(=O)c1ccco1)C(C(=O)NCc1ccco1)c1ccccc1Cl,129
610,O=C(COc1ccc2c(=O)c3cc(Br)ccc3oc2c1)NCc1ccco1,129
611,Cc1ccnc(NC(=O)c2cc(-c3ccco3)nc3ccc(Cl)cc23)c1,129
612,Cc1nnc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4C(C)C)ncc23)o1,13
613,Cc1c(F)cc(F)cc1-c1ccnc2[nH]c(C3=CCN(C(C)(C)CN4CCCC4)CC3)cc12,13
614,CCN(CCCO)C(=O)c1ncc2[nH]c(=O)n(Cc3ccc(OCCN4CCCC4)cc3)c2c1C,13
615,Cc1cnc(-n2ccc(C(=O)N3CCC(N(C)C)CC3)n2)nc1-c1cc2c([nH]1)CCNC2=O,13
616,CCCN(C)c1ncnc(Nc2ccc(Cl)cn2)c1N,106
617,COc1ccccc1N1CCN(CCc2nc3nc(N)nc(O)c3n2C)CC1,106
618,Nc1nccc(-c2ccnc(N3CCCCC3)n2)n1,106
619,Cc1cc(Br)ccc1Nc1nc(N)nc(CNCCc2cccc(Cl)c2)n1,106
620,Cc1ccc2c(Nc3cc(C#N)ccc3C)ncnc2n1,186
621,N#Cc1ccc(-c2cc(-c3ccncc3)no2)cc1,186
622,Cn1c(C(C)(C)C)nc2c(Cl)cc(C#N)cc21,186
623,N#CCc1c(-c2ccc3c(c2)OCO3)nc2c(Cl)cccn12,186
624,CC(C)c1nnc(NC(=O)COc2ccc(SC3CCCCC3)cc2)s1,148
625,Cc1ccccc1-n1ccnc1SCC(=O)NCC(O)C1CC1,148
626,O=c1o[nH]c(CSc2nnc(NC3CC3)s2)c1C1CC1,148
627,COc1cccc(-c2nnc(SC(C)C(=O)NC3CC3)n2C)c1,148
628,CCCCCCC(C)(C)c1ccc(C2=CCC(O)CC2)cc1,93
629,O=C(CCC1CC1)NC1CCc2cc(F)ccc21,93
630,CC(C)(C)C1Cc2c(NC3CC4CCC3C4)ncnc2O1,93
631,CCN(CCO)C1CCCC(C(C)(C)C)C1,93
632,COc1cc(CN(C)C(=O)c2cc(C)nc3onc(C)c23)ccc1SC,73
633,CCCCC(CCSC)Nc1nc2ncccc2n2c(=O)n(-c3ccccc3)nc12,73
634,C=CCSc1nnc(C(C)Sc2nccn2C)n1N1C(=O)c2ccccc2C1=O,73
635,O=c1ccn(CCSc2nc3c(c(=O)n2-c2cccc(F)c2F)SCC3)c(=O)[nH]1,73
636,Cc1noc(C(C)N2CCC(c3cccc(C#N)c3)C2)n1,206
637,N#CCC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,206
638,N#CCCC1(CC2CC2)CCCN(C(=O)c2cccc3[nH]ccc23)C1,206
639,N#Cc1cccc(NC(=O)NCCCN2CCCCCC2=O)c1,206
640,Cn1ncc(NC(=O)c2csc(-c3c(F)ccc(F)c3F)n2)c1[C@@H]1CC[C@@H](N)[C@@H](F)CO1,217
641,O=C(Nc1cc(C(=O)Nc2ccc(Cl)cc2)c2[nH]c(O)nc2c1)c1c(F)cccc1F,217
642,Cc1cc(/N=c2\[nH]c(=O)n([C@@H](C)[C@@H](O)C3CCCO3)c(=O)n2Cc2ccc(Cl)cc2)ccc1OC(C)C,217
643,COc1cc(F)c(Cn2c(=O)[nH]c3cc(-c4noc(CN(C)C)n4)ccc3c2=O)c(F)c1,217
644,Cc1ccccc1-c1nc2ccccn2c1NCc1ccc2c(c1)OCO2,67
645,COc1ccc(-c2c(-c3ccccc3)sc3nccn23)c(OC)c1,67
646,COc1cccc(-c2n[nH]c(Cc3ccc(Cl)cc3)n2)c1,67
647,c1cnc(Oc2cc(-c3ccc4c(c3)CCO4)ncn2)cn1,67
648,COc1ccc(NC(=O)CCc2c(C)nc3c(C)cnn3c2C)c(OC)c1,6
649,CCCCn1nnc2cc(C(=O)Nc3cccc(C)c3)ccc21,6
650,Cc1noc(C)c1CSc1nnc(C2Cc3ccccc3CN2C(=O)OC(C)(C)C)o1,6
651,CCc1nn(C)c(CC)c1-c1cc(NCc2cc(C)cc(F)c2)nc(C)n1,6
652,C=CCN(CC(F)(F)F)C(=O)c1ccccc1-n1cnnn1,29
653,CC(=O)Nc1ccc(CNc2ccc(-n3cnnn3)cc2)cc1,29
654,Cc1cc(C(=O)NCc2cccc(C(N)=O)c2)ccc1-n1cnnn1,29
655,COCc1cccc(C(=O)Nc2ccccc2-n2cnnn2)c1,29
656,Cn1cc(-c2cccc3c2-c2ccccc2C3(O)C(F)(F)F)c(-c2ccncc2)n1,24
657,Nc1ccc(CNC(=O)c2cnn(-c3cccc4c(=O)[nH]ccc34)c2C(F)(F)F)cc1,24
658,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(C(=O)C4(C(F)(F)F)CC4)CC3)cc12,24
659,CCc1cccc(-c2cc(NCNCC(F)(F)F)c3ccccc3n2)n1,24
660,CCc1cccc(C)c1-c1cc(NC2CNC2)nc(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,51
661,COc1cc(C(=O)N2CCOCC2)ccc1Nc1nc2ccc(-c3ccc(C(=O)NCc4ccc(C)cc4)cc3)cn2n1,51
662,Cn1cc(-c2cc(Sc3cnc(N)cn3)nc(Nc3ccc(C(=O)NCCN4CCOCC4)cc3)n2)c2ccccc21,51
663,Cc1nc2c(-c3ccnn3C)cc(N3CCOCC3)cc2n1-c1ccnc2c(F)ccc(Cl)c12,51
664,COc1ccccc1NC(=O)Nc1cccc2c1OCCO2,61
665,CN(CCc1ccccc1)C(=O)C1CNc2ccccc2O1,61
666,COc1ccccc1C(=O)Nc1ccc2c(c1)OCCCO2,61
667,Cn1cccc1C(=O)NCCCNC(=O)c1ccc2c(c1)OCO2,61
668,CC1(O)CCN(c2cc3c(cc2NC(=O)c2cnn4cccnc24)CC(C)(C)O3)CC1,31
669,Cc1cc(Cn2ncc(N3CCCC(N)C3)cc2=O)ccc1Oc1ccccn1,31
670,CCCN1C(C(=O)NCc2ccncc2)CC2Cn3c(nc4cc(OC)ccc43)C21,31
671,O=C(c1cnn(-c2ccccc2)c1)N1C2CCC1CC(n1ccnn1)C2,31
672,CCc1noc(CC)c1CC(=O)Nc1cc(OC)ccn1,18
673,O=c1ccccn1Cc1cn2ccccc2c1CO,18
674,CCCN1C(=O)C(C)(Cc2cc(C)on2)Oc2cccnc21,18
675,O=C(NCCc1ccncc1)c1c(O)c2cccnc2n(O)c1=O,18
676,O=C(NCCn1ccc(C2CCCC2)n1)N1CCOCC1C1CC1,210
677,CC(C)(C)C(O)CNC(=O)NCC1CN2CCCCC2CO1,210
678,CC(C)[C@H](NC(=O)N1CCOCC1)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1,210
679,CC1CCCC(C)N1C(=O)c1cnc(N2CCOCC2)nc1N,210
680,CC(Oc1ccccc1)C(=O)Nc1ccc(Cl)c(C(=O)NC2CC2)c1,134
681,COc1ccc(Cl)cc1CNc1cccc(CN(C)C(C)=O)c1,134
682,O=C(/C=C/c1ccc(Cl)cc1)Nc1ccncc1,134
683,O=C(c1cc(F)cc(F)c1)N(CCO)Cc1cccc(Cl)c1,134
684,CC1C(=O)SC(C)(C(O)c2ccc3ccccc3c2)C1O,198
685,CC(C)C(=O)NCCNC(=O)CSc1ccc(Cl)cc1,198
686,O=c1c(C2=CSCCS2)coc2ccc(Cl)cc12,198
687,O=C(NC1CCSc2ccccc21)c1ccccc1,198
688,Cn1cc(-c2ccncc2/C=C/C(=O)Nc2ccc(CNCCCn3ccnc3)cn2)cn1,83
689,[O-][n+]1ccc2ccc(C=Cc3cc[n+](CCN4CCCC4)cc3)nc2c1,83
690,CC(c1ccncc1)N(C)C(=O)c1cc(C2CC2)nc2ccccc12,83
691,Fc1cccc(-c2cnc3cnc(-c4cnn(C5CCNCC5)c4)cn23)c1,83
692,COc1cc2c(cc1OC)C(c1ccncc1)NCC2,91
693,COc1ccc2c(c1CN1CCCC(Cc3ccncc3)C1)OCO2,91
694,CC(C)Oc1cccc2c1C(c1ccncc1)NCC2,91
695,COc1cc2c(cc1Cl)CCNC2COc1ccccc1,91
696,Cc1noc(C)c1CN1CCNC(=O)C2CCCCC21,120
697,COCCCC(=O)N(C1CC1)[C@H]1CCCCNC1=O,120
698,CC(C)c1nc(N2CCCC2)ncc1C(=O)NC(C)C1CCCO1,120
699,CCC1(CC)CCCN(C(=O)CCn2cccn2)CC1,120
700,CC(=O)N1CCn2c(C3CC3)nc(-c3cccc4ccccc34)c2C1,102
701,Cc1cc2c(cc1C)/C(=C/c1ccc(N(C)C)cc1)C(=O)N2,102
702,O=C(Cc1cccc2ccccc12)NCc1cncc(C2CCCCC2)c1,102
703,Cc1ccc(C2=C(c3ccc(F)cc3)CC3(CCCC3)S2)cc1,102
704,Nc1ccc2[nH]cc(C(=O)N3CCCCCC3)c(=O)c2c1,178
705,Nc1cccc2c1NC(=O)C(CC(=O)NCCNc1cccnc1)O2,178
706,COc1cc(CC(C)(O)C#Cc2ccc(CCCCCCO)nc2)c(C)cc1N,178
707,CC1CCC(N)CC1Nc1nc(N)nc2c(F)nc(N3CCOCC3)nc12,178
708,CCOc1ccc(NC(=O)CCNC(=O)c2cn(C)nc2OC)cc1,11
709,COc1cc(C)c(C2CC(=O)Nc3c2cnn3C)cc1OC,11
710,COc1cc(C)ccc1OCC(=O)N(C)Cc1cnn(C)c1,11
711,O=C(NCC1COCCO1)c1ccc(Oc2cccnc2)cc1,11
712,Brc1cccc2cc(CNCCc3ccccn3)ccc12,235
713,COc1ccc([C@H](CCN(C)C)Sc2ccccc2)cc1,235
714,CC(C)CCSC(CCc1ccccc1)c1ccccc1,235
715,c1ccc(CNc2ccnc3ccccc23)cc1,235
716,CC(C)CC(N)P(O)(O)=C(C#N)c1cccc(Cl)c1,103
717,CC(C)N(CCC#N)C(=O)c1cc(N2CCCC2=O)ccc1Cl,103
718,COCCOc1ccc(NC(=O)C2(C#N)CCCC2)cc1F,103
719,CCC(C)N(C)C(=O)CC(C#N)c1ccc(OC)cc1,103
720,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1,195
721,CC(=O)N1CC2CCC(C1)N(C(=O)c1c(C)oc(C)c1C)C2,195
722,Cc1ccc(OCC(=O)N2CCCCC2c2ccco2)cc1,195
723,CCC1CCCCN1C(=O)C1CCCN(C(=O)c2ccoc2)C1,195
724,CCOc1ccccc1-n1c(C)nc2cc(-c3ccc(OC)cc3)ccc2c1=O,184
725,Cc1ccc(-c2nc(Sc3ccc(F)cc3)c3ccccc3n2)cc1,184
726,COc1ccc(-n2c(C)nc3cc(C(=O)NCc4ccccc4)ccc32)cc1,184
727,O=C(C[C@H]1c2c(-c3ccccc3)cccc2-c2cncn21)NCc1ccccc1,184
728,C[C@@H](C(=O)NC1CC1)n1nnc(-c2cccc(Cl)c2)n1,152
729,CCCn1nnc(NC(=O)c2cc(C)n(C3CC3)c2C)n1,152
730,Cc1nnnn1-c1cccc(C(=O)NC2CCCC(C)C2)c1F,152
731,Cn1nnnc1SCCC(=O)NCCCn1ccc2ccccc21,152
732,C[Si](C)(F)C1(c2ccccc2)c2nnc([nH]2)CC2c3ccccc3CCN21,88
733,CC[C@@H](C)[C@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)n2c1nc1ccccc1c2=O,88
734,C[C@H](NC(=O)Cc1ccc(F)cc1F)c1ccc2c(-c3noc(=O)[nH]3)ccnc2c1,88
735,Cc1cc(C)c(Cc2cc3ccccc3nc2Oc2ccc(F)cc2)c(=O)[nH]1,88
736,Cc1ccc2[nH]nc(C(=O)N3CCN(Cc4ccc(Cl)cc4)CC3)c2c1,193
737,CCCN1CCN(C(=O)c2ccc(-c3ccccc3)cc2)CC1,193
738,CCCN1CCN(c2ccc(NC(=O)c3ccc(Cl)cc3)cc2C)CC1,193
739,COCCN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,193
740,Cc1nn(C)c(C)c1CCC(=O)NCCC(=O)N1CCNCC1,143
741,O=C1CN(C(=O)COc2cccc(F)c2)CCN1,143
742,CNC(=O)CN1CCN(c2ccc(Br)cn2)CC1,143
743,CCOCC(=O)N1CCN(C(=O)c2ccccc2F)CC1,143
744,COc1ccc(OC(C)C(=O)NC2CCCC2)cc1,100
745,COc1ccc2c(c1)CCN1C(=O)C=CC21,100
746,COc1ccc(C(N)C(F)C(=O)N2CCC2)cc1,100
747,CC(C)NCC(O)COC(C)C1COc2ccccc2O1,100
748,Cc1cc(OCCN2CCOC(C)C2)ccc1N,89
749,c1ccc(-c2c[nH]c([C@@H]3COCCN3Cc3cccnc3)n2)cc1,89
750,Cc1nc(N)cc(-c2ccc(N3CCOCC3)cc2)n1,89
751,CC(C)Cc1nsc(Nc2ncc(N3CCO[C@@H](C)C3)cn2)n1,89
752,Cc1nc(C)c(C(=O)N2CCC3(CCc4ccccc43)CC2)s1,228
753,Cc1ccc(N2CC(C(=O)Nc3nc(C4CC4)cs3)CC2=O)c(C)c1,228
754,Cc1csc(C(NC(=O)COCC2CCCO2)C2CC2)n1,228
755,COc1ccc(OC)c2sc(C(=O)N3CCCCC3)nc12,228
756,CC(C)(C)c1ccc(Oc2ccc(CCC(P(=O)(O)O)S(=O)(=O)[O-])cc2)cc1.[Na+],99
757,O=C(Cc1ccc(C(F)(F)F)cc1)NCC#Cc1ccccc1F,99
758,NCc1cccc(Nc2nc(C(F)(F)F)nc3ccccc23)c1,99
759,O=C(NCC(O)c1ccccc1)c1ccccc1C(F)(F)F,99
760,Nc1ccccc1NC(=O)/C=C/c1cnn(Cc2ccc(F)cc2)c1,78
761,Cn1c(-c2ccc3ncccc3c2)cc(N)nc1=O,78
762,CCOc1ccccc1Nc1ccc(N)c(C(=O)Nc2cccnc2)n1,78
763,Cc1cccc(C)c1NC(=O)c1nnn(-c2ccc(Cl)cc2)c1N,78
764,C[C@H](C(=O)N(C)[C@H](C)c1ccccc1)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1,43
765,NC(c1ccccc1)C(O)C1CC2CCC(C1)N2CCc1ccccc1,43
766,CC(C)(C)c1cc(C(=O)Nc2ccc(C3CCN(C4CCOCC4)CC3)cc2)no1,43
767,Cc1cc(C)cc(CNC(=O)C2CCC(=O)N(Cc3ccc(F)cc3)C2)c1,43
768,CN(Cc1nc2ccccc2[nH]1)Cc1nccn1C(F)F,150
769,COCc1nc2ccccc2n1CCOc1ccc(F)cc1,150
770,CCn1c(CCCNC(=O)c2cc(F)ccc2Cl)nc2ccccc21,150
771,Cc1ccccc1Cn1c(CO)nc2ccccc21,150
772,CS(=O)(=Nc1ncnc2nc[nH]c12)c1ccc(F)cc1,21
773,O=C(CN1CCn2c(nnc2-c2ccccc2F)C1)Nc1cccc(F)c1,21
774,Cc1cc(CNC(=O)c2cnn(-c3ccccc3F)c2)n(C)n1,21
775,Cc1noc2ncn(CC(=O)Nc3cccc(F)c3)c(=O)c12,21
776,CCCC(CCC)NC(=O)Nc1c(C(C)C)cccc1C(C)C,223
777,CNC(=O)NCC(=O)N(CC1CC1)C1CCCc2ccccc21,223
778,O=C(NC1CCSc2ccc(F)cc21)N(CCO)C1CC1,223
779,O=C(NCC1COCCO1)N(Cc1cccc(Cl)c1)C1CC1,223
780,CCOCCNC(=O)N1CCCN(c2ncc(Cl)cc2Cl)CC1,126
781,O=C(NC(CO)CO)C1CCn2c(Cl)c(-c3ccncc3)c(Cl)c2C1,126
782,O=C(NC[C@@H]1CCNC1)c1ccc(F)c(Cl)c1Cl,126
783,Cc1cc(NC(=O)/C=C\c2ccc(Cl)c(Cl)c2)no1,126
784,Cc1ccc(CNC(=O)c2n[nH]c3c2COC(C)(C)C3)n1C,4
785,Cc1nc2c(c(C)c1CC(=O)Nc1ccncc1)c(=O)[nH]n2C,4
786,CC(=O)Nc1cc(NC(C)=O)c2[nH]c(=O)cc(C)c2c1,4
787,CCC(CC)NC(=O)c1nc(-c2cnccn2)[nH]c(=O)c1O,4
788,Cn1cc(NC(=O)c2cn(Cc3cccc(Br)c3)cn2)cn1,146
789,Cc1ccc2nc(C(=O)NCCc3ccn(C)c3)cn2c1,146
790,CCOCc1ncn2c1CN(C(=O)c1ccc(C)nc1)CC2,146
791,CC(C)CCC(=O)Nc1ccc(-n2ccnc2)nc1,146
792,CC(=O)Nc1ccc(NC(=O)c2cc(Br)ccc2F)cc1,72
793,COc1ccccc1CNC(=O)Cc1ccc(F)c(F)c1,72
794,O=C(NCc1ccc(F)cc1)c1c(F)cccc1F,72
795,Cc1ccccc1CC(=O)N(C)c1ccc(OC(F)F)cc1,72
796,Cc1ccc2ncc(C(=O)N3CCC4(C3)OCCO4)n2c1,71
797,Cc1ccc(C2(CO)CCN(Cc3cnn(C)c3C)C2)cn1,71
798,CCN1CC(C(=O)NCc2nnc3n2CCC3)CC1=O,71
799,Cc1nc(C2CCN(C(=O)c3cccnc3OCC(F)F)CC2)no1,71
800,Cc1cnn(CCNC(=O)c2cnn(-c3cc(C)nc(C)n3)c2C)c1,125
801,CCn1cc(CNC(=O)c2cnn(-c3ccccn3)c2C2CC2)cn1,125
802,CCC(C)Nc1cc(NCCO)nc(-n2nc(C)cc2C)n1,125
803,COCCN(CC(=O)N(C)C)c1nc(C)nc2c1cnn2C,125
804,Cc1cc(C)c(CCC(=O)N(C(C)C)C2CCOCC2)c(C)c1,136
805,CCOc1ccc(C(=O)NC(C)Cn2nc(C)cc2C)cc1,136
806,Cc1ccc(-n2nc(C)c(CC(=O)N(C)C3CC3)c2C)cc1,136
807,CCC(C)NC(=O)c1cn(Cc2cccc(C)c2)c(=O)n(C(C)C)c1=O,136
808,Cc1c(NC(=O)c2ccccc2C(C)C)cccc1C(=O)N1CCOCC1,9
809,CC(NC(=O)c1ccc(F)c(F)c1)C(c1ccccc1)N1CCOCC1,9
810,Cc1c(CC(=O)Nc2ccc(N3CCOCC3)cc2)cnn1C,9
811,O=C([C@@H]1C[S+](O)c2ccccc2N1C(=O)C1=CSCCO1)N1CCOCC1,9
812,O=c1c(-c2ccccc2)cccn1CCCCCO,202
813,Cc1ccccc1C1NCCc2c(F)ccc(F)c21,202
814,COc1ccc(CC(=O)N2c3ccccc3CCC2C)cc1,202
815,C=CC(CC(=O)NCc1ccccc1)c1ccccc1,202
816,Cn1nc(N)cc1N1CCc2ccccc2C1,240
817,CCc1ccc(-c2csc(Nc3ccc(N)cc3)n2)cc1,240
818,Nc1ccc2c(n1)[nH]c1ccc(Cl)cc12,240
819,CNCCN1CC(C)(C)Sc2ccc(N)cc21,240
820,Cc1ccc(C(=O)N(CC(=O)NC2CC2)C(C)C)cc1Cl,108
821,O=C(CC[C@H]1CCCO1)NCC(=O)Nc1ccc(Cl)c(F)c1,108
822,Cc1cccc(C(=O)NCC(=O)NCC2CCCC2O)c1,108
823,CCN1CC(C(=O)Nc2ccccc2SC(F)F)CC1=O,108
824,CC(NC(=O)C(C#N)Cc1ccccc1)c1cnn(-c2ccccc2)n1,216
